,Well_Job_ID,UWI_Number,Operator,Contractor,DSRE,DSR,TMLDR,Discard Ratio,TLML,Down_Loss,Evap_Loss,Total_SCE,Total_Dil,ROP,Temp,Well_Name,Well_Coord_Lon,Well_Coord_Lat,flowline_Shakers,DOW,IntLength,AMW,Drilling_Hours,Haul_OFF,Base_Oil,Water,Weight_Material,Chemicals,Reserve_Adds,TD_Date,Hole_Size,Dilution_Ratio,Dil_Per_Hole_Vol_Ratio,Solids_Generated,Average_LGS%,IsReviewed,Basin,Latitude,Longitude,DI Basin,AAPG Geologic Province,MD Depth,API Number,County Code,State Code
2510,525,49035300000000,Ultra Resources,Nabors X14,0.640271928,114.9551731,1.794737074,1.576197009,463.5,54.0,90.0,181.192,463.5,67.16883117,102.75,WARBONNET 14C1-25D,-109.6596075,42.53923691,Derrick Hyperpool,4,2586.0,10.6,38.5,296.1471731,150.0,54.0,28.0,12.0,219.5,18-08-2019,6.0,1.346637821,2.225319569,109.6471731,0.04175,1,,42.53918,-109.6603,GREEN RIVER - OVERTHRUST,GREEN RIVER,19614.0,49035301020000,35.0,49.0
2511,525,49035300000000,Ultra Resources,Nabors X14,0.71333506,160.1106779,1.248668713,1.029775167,416.3,29.0,12.0,164.878,416.3,46.68085106,106.0,WARBONNET 14C1-25D,-109.6596075,42.53923691,Derrick Hyperpool,2,2194.0,10.6,47.0,324.9886779,160.0,128.0,18.0,12.0,98.3,14-08-2019,8.5,1.928698795,1.966742534,161.6886779,0.0485,1,,42.53918,-109.6603,GREEN RIVER - OVERTHRUST,GREEN RIVER,19614.0,49035301020000,35.0,49.0
2512,474,49035300000000,Ultra Resources,Nabors X14,0.750683746,149.1514068,2.857915134,1.226585816,696.4,296.0,43.9,182.947,696.4,64.4950495,100.0,WARBONNET 15D2-25D,-109.6595375,42.53941091,Derrick Hyperpool,3,3257.0,11.05,50.5,332.0984068,148.0,200.0,103.0,16.0,229.4,2019-11-07 00:00:00,6.0,2.552651861,3.904734288,119.5984068,0.048333333,1,,42.53936,-109.66023,GREEN RIVER - OVERTHRUST,GREEN RIVER,21500.0,49035301030000,35.0,49.0
2513,499,49035300000000,Ultra Resources,Nabors X14,0.501101499,85.2708774,2.354819286,1.63598645,552.0,155.0,34.0,139.502,552.0,66.34210526,107.5,WARBONNET 14D1-25D,-109.6595725,42.53932391,Derrick Hyperpool,2,2521.0,11.05,38.0,224.7728774,140.0,100.0,83.0,18.0,211.0,2019-09-08 00:00:00,6.0,2.444409399,3.756628739,90.7728774,0.0545,1,,42.53927,-109.66027,GREEN RIVER - OVERTHRUST,GREEN RIVER,18446.0,49035301050000,35.0,49.0
2514,499,49035300000000,Ultra Resources,Nabors X14,0.702165895,154.8643103,1.33931384,1.885909022,589.0,9.0,90.1,292.06,589.0,37.65765766,106.6666667,WARBONNET 14D1-25D,-109.6595725,42.53932391,Derrick Hyperpool,3,2090.0,11.05,55.5,446.9243103,200.0,165.0,70.0,13.0,141.0,2019-07-08 00:00:00,8.5,1.533931384,2.908631756,154.0243103,0.053666667,1,,42.53927,-109.66027,GREEN RIVER - OVERTHRUST,GREEN RIVER,18446.0,49035301050000,35.0,49.0
2515,506,49035300000000,Ultra Resources,Nabors X14,0.792315779,238.1477035,-12.32649541,-0.900659535,2633.0,2391.0,467.4,-214.49,2633.0,65.96899225,93.33333333,Warbonnet 16C2-25D,-109.6595035,42.53949791,Derrick Hyperpool,6,3404.0,10.6,51.6,23.65770352,340.0,200.0,318.0,33.0,1742.0,2019-05-07 00:00:00,6.0,-4.154039815,6.597180144,135.0577035,0.048333333,1,,42.53944,-109.6602,GREEN RIVER - OVERTHRUST,GREEN RIVER,21500.0,49035301060000,35.0,49.0
2516,506,49035300000000,Ultra Resources,Nabors X14,0.657051626,128.9586079,1.211683936,1.219848776,320.0,25.0,8.3,157.31,320.0,45.65,102.5,Warbonnet 16C2-25D,-109.6595035,42.53949791,Derrick Hyperpool,2,1826.0,10.6,40.0,286.2686079,150.0,0.0,56.0,15.0,99.0,29-06-2019,8.5,1.404869366,1.642284953,134.5686079,0.0515,1,,42.53944,-109.6602,GREEN RIVER - OVERTHRUST,GREEN RIVER,21500.0,49035301060000,35.0,49.0
2517,191,49035300000000,Ultra Resources,Nabors X14,0.435374789,61.87196814,1.6383664,2.509052236,515.0,92.0,7.1,155.24,515.0,56.13888889,81.66666667,WARBONNET 14B1-25D,-109.6572546,42.54047289,Derrick Hyperpool,3,2021.0,11.0,36.0,217.1119681,160.0,0.0,96.0,22.0,237.0,21-11-2018,6.0,1.790775573,3.74602651,74.21196814,0.051,1,,42.54042,-109.65795,GREEN RIVER - OVERTHRUST,GREEN RIVER,5692.0,49035301070000,35.0,49.0
2518,191,49035300000000,Ultra Resources,Nabors X14,0.748535535,276.0834369,2.084350941,0.770614863,804.0,165.0,65.7,212.754,804.0,50.63448276,95.0,WARBONNET 14B1-25D,-109.6572546,42.54047289,Derrick Hyperpool,4,3671.0,11.0,72.5,488.8374369,290.0,0.0,45.0,20.0,449.0,17-11-2018,8.5,1.668593775,1.312202866,270.5374369,0.05625,1,,42.54042,-109.65795,GREEN RIVER - OVERTHRUST,GREEN RIVER,5692.0,49035301070000,35.0,49.0
2519,162,49035300000000,Ultra Resources,Nabors X14,0.694321963,116.4373234,22.95947717,0.327740272,1134.8,838.0,0.0,38.1612,1134.8,54.50236967,77.0,RAINBOW 4D2-30D,-109.65918,42.54037198,Derrick Hyperpool,5,2300.0,10.925,42.2,154.5985234,210.0,0.0,73.0,22.0,829.8,2018-11-12 00:00:00,6.0,7.99241114,3.473862522,87.79852341,0.038,1,,42.54032,-109.65989,GREEN RIVER - OVERTHRUST,GREEN RIVER,5352.0,49035301080000,35.0,49.0
2520,162,49035300000000,Ultra Resources,Nabors X14,0.78965501,215.9467889,1.152164434,1.765095013,667.9,23.0,35.0,381.1666,667.9,50.61538462,97.0,RAINBOW 4D2-30D,-109.65918,42.54037198,Derrick Hyperpool,3,2961.0,10.925,58.5,597.1133889,285.0,0.0,4.0,16.0,362.9,2018-05-12 00:00:00,8.5,0.800175042,1.397714419,218.2133889,0.039,1,,42.54032,-109.65989,GREEN RIVER - OVERTHRUST,GREEN RIVER,5352.0,49035301080000,35.0,49.0
2521,199,49035300000000,Ultra Resources,Nabors X14,0.649932881,80.44440703,1.455578908,2.892320406,317.0,70.0,36.0,232.671,317.0,68.81619938,92.66666667,WARBONNET 6A2-25D,-109.6573236,42.54029889,Derrick Hyperpool,3,2209.0,10.9,32.1,313.115407,160.0,0.0,34.0,25.0,98.0,14-10-2018,6.0,0.941243215,2.699857006,81.11540703,0.037333333,1,,42.54024,-109.65802,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301090000,35.0,49.0
2522,199,49035300000000,Ultra Resources,Nabors X14,0.811523493,244.8307724,1.244126664,1.221354232,1108.9,73.0,0.0,299.0251,1108.9,49.94202899,94.66666667,WARBONNET 6A2-25D,-109.6573236,42.54029889,Derrick Hyperpool,3,3446.0,10.9,69.0,543.8558724,235.0,0.0,18.0,28.0,827.9,2018-10-10 00:00:00,8.5,0.939720445,1.106491444,253.9558724,0.037,1,,42.54024,-109.65802,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301090000,35.0,49.0
2523,197,49035300000000,Ultra Resources,Nabors X14,0.583468833,81.22286983,1.316613259,2.893113731,532.0,59.0,15.4,234.987,532.0,41.40659341,93.33333333,WARBONNET 3D2-25D,-109.6572885,42.54038583,Derrick Hyperpool,3,1884.0,11.1,45.5,316.2098698,180.0,0.0,72.0,26.0,254.0,24-10-2018,6.0,1.183044168,3.492029325,79.60986983,0.046666667,1,,42.54033,-109.65798,GREEN RIVER - OVERTHRUST,GREEN RIVER,14344.0,49035301100000,35.0,49.0
2524,197,49035300000000,Ultra Resources,Nabors X14,0.75917186,244.9304107,2.53253419,1.237731154,1170.0,429.0,35.6,303.158,1170.0,46.96183206,113.3333333,WARBONNET 3D2-25D,-109.6572885,42.54038583,Derrick Hyperpool,3,3076.0,11.1,65.5,548.0884107,340.0,0.0,50.0,17.0,763.0,20-10-2018,8.5,1.342534256,1.795416002,226.6884107,0.050666667,1,,42.54033,-109.65798,GREEN RIVER - OVERTHRUST,GREEN RIVER,14344.0,49035301100000,35.0,49.0
2525,201,49035300000000,Ultra Resources,Nabors X14,0.623053324,79.31913149,18.04193348,0.158683028,462.9,211.0,3.5,12.5866,462.9,48.77403846,93.75,WARBONNET 11A1-25D,-109.6572876,42.54029195,Derrick Hyperpool,4,2029.0,10.95,41.6,91.90573149,170.0,0.0,79.0,28.0,185.9,2018-04-10 00:00:00,6.0,22.00753182,3.717834782,74.50573149,0.04525,1,,42.54024,-109.65798,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301110000,35.0,49.0
2526,201,49035300000000,Ultra Resources,Nabors X14,0.763829515,260.2260934,2.001378987,1.309745674,951.0,325.0,16.3,340.83,951.0,59.23076923,85.0,WARBONNET 11A1-25D,-109.6572876,42.54029195,Derrick Hyperpool,3,3465.0,10.95,58.5,601.0560934,260.0,0.0,49.0,13.0,629.0,30-09-2018,8.5,0.944752516,1.260984204,255.3560934,0.047666667,1,,42.54024,-109.65798,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301110000,35.0,49.0
2527,195,49035300000000,Ultra Resources,Nabors X14,0.55862486,70.96479413,2.402438429,2.019618344,473.3,184.0,17.0,143.3218,473.3,51.1965812,83.33333333,WARBONNET 6B2-25D,-109.6572515,42.54037889,Derrick Hyperpool,3,1797.0,10.65,35.1,214.2865941,150.0,0.0,75.0,32.0,216.3,2018-01-11 00:00:00,6.0,1.793167543,3.894730488,65.98659413,0.044333333,1,,42.54032,-109.65795,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301120000,35.0,49.0
2528,195,49035300000000,Ultra Resources,Nabors X14,0.785476305,239.0952795,1.56878459,1.963326089,814.0,221.0,46.0,469.422,814.0,54.67307692,98.33333333,WARBONNET 6B2-25D,-109.6572515,42.54037889,Derrick Hyperpool,3,2843.0,10.65,52.0,708.5172795,255.0,0.0,50.0,10.0,499.0,29-10-2018,8.5,0.671038,1.503455948,209.5172795,0.050666667,1,,42.54032,-109.65795,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301120000,35.0,49.0
2529,163,49035300000000,Ultra Resources,Nabors X14,0.573263707,75.05663416,3.965886351,1.67782637,646.0,366.0,7.5,125.932,646.0,41.66,83.33333333,RAINBOW 5B2-30D,-109.6591895,42.54027891,Derrick Hyperpool,3,2083.0,10.675,50.0,200.9886342,145.0,0.0,117.0,39.0,345.0,30-12-2018,6.0,2.390178827,3.935225192,76.48863416,0.042333333,1,,42.54023,-109.65989,GREEN RIVER - OVERTHRUST,GREEN RIVER,5390.0,49035301130000,35.0,49.0
2530,163,49035300000000,Ultra Resources,Nabors X14,0.794445145,242.8691503,1.380311231,1.450752389,1348.5,94.0,40.0,352.343,1348.5,46.90780142,94.25,RAINBOW 5B2-30D,-109.6591895,42.54027891,Derrick Hyperpool,4,3307.0,10.675,70.5,595.2121503,250.0,45.0,112.0,18.0,923.5,26-12-2018,8.5,1.206210993,1.743860532,243.7121503,0.04025,1,,42.54023,-109.65989,GREEN RIVER - OVERTHRUST,GREEN RIVER,5390.0,49035301130000,35.0,49.0
2531,186,49035300000000,Ultra Resources,Nabors X14,0.651933688,85.02742351,3.838708658,1.785654483,740.3,431.0,0.0,151.8296,740.3,33.16216216,85.0,WARBONNET 8A1-25D,-109.6592256,42.54028585,Derrick Hyperpool,2,1227.0,10.65,37.0,236.8570235,110.0,0.0,72.0,34.0,524.3,20-12-2018,6.0,1.422647494,3.150661872,68.55702351,0.04,1,,42.54023,-109.65992,GREEN RIVER - OVERTHRUST,GREEN RIVER,3992.0,49035301140000,35.0,49.0
2532,186,49035300000000,Ultra Resources,Nabors X14,0.575805723,127.6766648,1.331826853,2.992927492,832.0,74.0,52.8,382.127,832.0,42.92929293,90.0,WARBONNET 8A1-25D,-109.6592256,42.54028585,Derrick Hyperpool,3,2125.0,10.65,49.5,509.8036648,220.0,0.0,33.0,6.0,573.0,17-12-2018,8.5,0.677785134,1.653856571,156.6036648,0.048,1,,42.54023,-109.65992,GREEN RIVER - OVERTHRUST,GREEN RIVER,3992.0,49035301140000,35.0,49.0
2533,203,49035300000000,Ultra Resources,Nabors X14,0.70585501,101.535427,2.713334329,2.176885511,561.9,282.0,96.7,221.031,561.9,58.62842893,100.0,WARBONNET 2D2-25D,-109.6573585,42.54021278,Derrick Hyperpool,4,2351.0,10.775,40.1,322.566427,170.0,0.0,48.0,19.0,324.9,17-09-2018,6.0,1.072247784,2.744121855,86.36642704,0.04075,1,,42.54016,-109.65805,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301150000,35.0,49.0
2534,203,49035300000000,Ultra Resources,Nabors X14,0.779338917,233.6309993,1.857680878,0.872837939,1067.7,110.0,64.9,203.922,1067.7,52.01626016,100.0,WARBONNET 2D2-25D,-109.6573585,42.54021278,Derrick Hyperpool,3,3199.0,10.775,61.5,437.5529993,290.0,0.0,31.0,30.0,716.7,2018-12-09 00:00:00,8.5,1.721246359,1.488846382,235.7529993,0.040666667,1,,42.54016,-109.65805,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301150000,35.0,49.0
2535,184,49035300000000,Ultra Resources,Nabors X14,0.634772966,90.41195376,1.645036132,4.105010284,491.0,221.0,18.4,371.142,491.0,66.70422535,75.0,WARBONNET 8B2-25D,-109.6592595,42.54020002,Derrick Hyperpool,3,2368.0,10.825,35.5,461.5539538,260.0,70.0,107.0,14.0,40.0,13-01-2019,6.0,1.215168318,5.186653171,86.95395376,0.045333333,1,,42.54015,-109.66035,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301160000,35.0,49.0
2536,184,49035300000000,Ultra Resources,Nabors X14,0.836685579,261.8958351,1.843016573,1.461619272,986.0,190.0,132.7,382.792,986.0,59.98275862,82.5,WARBONNET 8B2-25D,-109.6592595,42.54020002,Derrick Hyperpool,4,3479.0,10.825,58.0,644.6878351,470.0,90.0,101.0,41.0,284.0,2019-10-01 00:00:00,8.5,1.833894125,2.738039422,256.3878351,0.042,1,,42.54015,-109.66035,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301160000,35.0,49.0
2537,306,49035300000000,Ultra Resources,Nabors X14,0.352128608,55.88868564,2.093955894,3.598313285,465.5,150.0,70.0,201.105,465.5,54.92668622,102.0,RAINBOW 5A2-30D,-109.6592245,42.54019197,Derrick Hyperpool,3,1873.0,9.85,34.1,256.9936856,160.0,0.0,79.0,21.0,205.5,21-01-2019,6.0,1.292856965,3.077153021,84.49368564,0.059,1,,42.54014,-109.65992,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301170000,35.0,49.0
2538,306,49035300000000,Ultra Resources,Nabors X14,0.775245092,205.7157175,1.323919398,1.470691708,849.1,88.0,10.0,302.5444,849.1,46.496,90.0,RAINBOW 5A2-30D,-109.6592245,42.54019197,Derrick Hyperpool,3,2906.0,9.85,62.5,508.2601175,330.0,24.0,83.0,24.0,388.1,18-01-2019,8.5,1.523743292,2.152595008,214.1601175,0.039333333,1,,42.54014,-109.65992,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301170000,35.0,49.0
2539,216,49035300000000,Ultra Resources,Nabors X14,0.69929956,84.11117233,1.01850146,6.040434177,449.0,0.0,9.4,508.068,449.0,43.29113924,76.66666667,RAINBOW 12A1-30D,-109.6592595,42.54010502,Derrick Hyperpool,3,1710.0,10.55,39.5,592.1791723,200.0,50.0,116.0,15.0,68.0,13-02-2019,6.0,0.74989962,5.1086649,74.57917233,0.044,1,,42.54005,-109.65996,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301210000,35.0,49.0
2540,216,49035300000000,Ultra Resources,Nabors X14,0.815364519,255.602542,2.974577122,0.740825966,1147.0,238.0,135.9,189.357,1147.0,55.52013423,88.75,RAINBOW 12A1-30D,-109.6592595,42.54010502,Derrick Hyperpool,4,3309.0,10.55,59.6,444.959542,300.0,40.0,47.0,13.0,747.0,2019-09-02 00:00:00,8.5,2.112412005,1.640288491,243.859542,0.04475,1,,42.54005,-109.65996,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301210000,35.0,49.0
2541,422,49035300000000,Ultra Resources,Nabors X14,0.686783433,122.0357503,1.88840943,1.807822703,692.0,141.0,55.0,220.619,692.0,44.7184466,101.6666667,WARBONNET 16B2-25D,-109.6593984,42.5397578,Derrick Hyperpool,3,2303.0,10.65,51.5,342.6547503,250.0,27.0,83.0,24.0,308.0,30-04-2019,6.0,1.74055725,3.156473536,121.6547503,0.037,1,,42.5397,-109.66009,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301240000,35.0,49.0
2542,422,49035300000000,Ultra Resources,Nabors X14,0.844231054,151.5474643,1.492167249,0.723989679,441.2,48.0,6.0,109.7188,441.2,55.38666667,93.5,WARBONNET 16B2-25D,-109.6593984,42.5397578,Derrick Hyperpool,2,2077.0,10.65,37.5,261.2662643,105.0,57.0,0.0,12.0,267.2,27-04-2019,8.5,1.585872248,1.13676257,153.0662643,0.0215,1,,42.5397,-109.66009,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301240000,35.0,49.0
2543,451,49035300000000,Ultra Resources,Nabors X14,0.580918847,85.49913105,1.690579262,1.702122562,370.0,76.0,24.5,145.53,370.0,26.6744186,95.0,Warbonnet 16D1-25D,-109.6594685,42.53958491,Derrick Hyperpool,2,1147.0,9.85,43.0,231.029131,120.0,60.0,80.0,19.0,91.0,2019-01-06 00:00:00,8.5,1.917130489,3.300637266,84.52913105,0.049,1,,42.53953,-109.66016,GREEN RIVER - OVERTHRUST,GREEN RIVER,18718.0,49035301270000,35.0,49.0
2544,452,49035300000000,Ultra Resources,Nabors X14,0.633096562,128.1193219,3.131681578,1.70114856,785.0,366.0,98.6,217.95,785.0,68.47826087,91.66666667,"WARBONNET 16D1-25DA - 6.0""",-109.6594685,42.53958491,Derrick Hyperpool,3,3150.0,11.0,46.0,346.0693219,180.0,100.0,60.0,30.0,415.0,2019-04-06 00:00:00,6.0,1.697637073,3.198773831,115.6693219,0.053,1,,,,,,,,,
2545,410,49035300000000,Ultra Resources,Nabors X14,0.722073505,149.1813895,1.361196807,2.277120498,790.0,93.0,29.7,339.704,790.0,77.90163934,90.0,WARBONNET 10B1-25D,-109.6594334,42.53976585,Derrick Hyperpool,3,2376.0,10.25,30.5,488.8853895,150.0,80.0,85.0,12.0,463.0,14-05-2019,6.0,0.962602737,2.293362602,142.5853895,0.046,1,,42.53971,-109.66013,GREEN RIVER - OVERTHRUST,GREEN RIVER,5215.0,49035301280000,35.0,49.0
2546,410,49035300000000,Ultra Resources,Nabors X14,0.681458691,110.4290565,1.285664715,2.244364009,797.0,30.0,40.8,247.843,797.0,30.36363636,90.0,WARBONNET 10B1-25D,-109.6594334,42.53976585,Derrick Hyperpool,3,1670.0,10.25,55.0,358.2720565,160.0,90.0,74.0,23.0,450.0,2019-11-05 00:00:00,8.5,1.400079889,2.819486484,123.0720565,0.039,1,,42.53971,-109.66013,GREEN RIVER - OVERTHRUST,GREEN RIVER,5215.0,49035301280000,35.0,49.0
2547,354,49035300000000,Ultra Resources,Nabors X14,0.776306173,115.2692048,3.114209105,3.319611693,1195.0,767.0,42.0,382.649,1195.0,62.71028037,74.0,RAINBOW 12A2-30D,-109.6592945,42.54001891,Derrick Hyperpool,4,2013.0,10.85,32.1,497.9182048,340.0,100.0,101.0,20.0,634.0,24-02-2019,6.0,1.46609556,7.589470032,73.91820478,0.0415,1,,42.53997,-109.65999,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301300000,35.0,49.0
2548,354,49035300000000,Ultra Resources,Nabors X14,0.816635623,266.5047395,1.733921141,1.081324484,1057.1,204.0,7.5,288.1781,1057.1,51.12408759,83.33333333,RAINBOW 12A2-30D,-109.6592945,42.54001891,Derrick Hyperpool,3,3502.0,10.85,68.5,554.6828395,330.0,60.0,62.0,23.0,582.1,19-02-2019,8.5,1.648286251,1.840494319,258.0828395,0.044333333,1,,42.53997,-109.65999,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301300000,35.0,49.0
2549,310,49035300000000,Ultra Resources,Nabors X14,0.806101961,241.5503341,1.30807397,1.021294385,816.7,65.0,11.0,246.694,816.7,56.93220339,81.66666667,WARBONNET 7B2-25D,-109.6592945,42.5401128,Derrick Hyperpool,3,3359.0,10.075,59.0,488.2443341,385.0,40.0,91.0,27.0,273.7,30-01-2019,8.5,2.201107445,2.193546469,247.5443341,0.039,1,,42.54006,-109.65999,GREEN RIVER - OVERTHRUST,GREEN RIVER,21190.0,49035301330000,35.0,49.0
2550,311,49035300000000,Ultra Resources,Nabors X14,0.630681929,77.6761294,1.39570039,2.570236205,361.0,55.0,24.0,199.646,361.0,57.01408451,75.33333333,"WARBONNET 7B2-25D 6.0""",-109.6592945,42.5401128,Derrick Hyperpool,3,2024.0,11.3,35.5,277.3221294,200.0,0.0,25.0,33.0,103.0,2019-03-02 00:00:00,6.0,1.292287349,3.471375243,74.3221294,0.038333333,1,,,,,,,,,
2551,308,49035300000000,Ultra Resources,Nabors X14,0.717377934,103.8669964,6.726192021,1.424098175,900.6,834.0,13.0,147.9168,900.6,54.31547619,77.0,WARBONNET 9D1-25D,-109.6593295,42.54002585,Derrick Hyperpool,3,1825.0,10.875,33.6,251.7837964,250.0,96.0,130.0,24.0,400.6,2019-05-03 00:00:00,6.0,3.380278643,6.832113455,73.18379639,0.036,1,,42.53997,-109.66003,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301340000,35.0,49.0
2552,308,49035300000000,Ultra Resources,Nabors X14,0.747024202,181.384788,1.415061871,2.510429926,925.6,151.0,38.0,455.3538,925.6,45.40412044,98.5,WARBONNET 9D1-25D,-109.6593295,42.54002585,Derrick Hyperpool,4,2865.0,10.875,63.1,636.738588,255.0,204.0,62.0,19.0,385.6,2019-02-03 00:00:00,8.5,1.185891059,2.557561861,211.138588,0.03825,1,,42.53997,-109.66003,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301340000,35.0,49.0
2553,345,49035300000000,Ultra Resources,Nabors X14,0.715063752,106.2245283,4.546744441,3.011536085,1002.0,1129.0,5.6,319.899,1002.0,83.73913043,75.0,RAINBOW 13A1-30D,-109.6593284,42.53993196,Derrick Hyperpool,2,1926.0,10.75,23.0,426.1235283,330.0,40.0,89.0,24.0,519.0,18-03-2019,6.0,1.509851547,6.829410407,70.72352827,0.0415,1,,42.53988,-109.66002,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301370000,35.0,49.0
2554,345,49035300000000,Ultra Resources,Nabors X14,0.825399692,266.9638549,1.450767381,2.853614773,1334.0,311.0,32.4,761.812,1334.0,77.63888889,74.0,RAINBOW 13A1-30D,-109.6593284,42.53993196,Derrick Hyperpool,5,3354.0,10.75,43.2,1028.775855,335.0,200.0,155.0,23.0,621.0,16-03-2019,8.5,0.935926449,2.884585958,247.1758549,0.042,1,,42.53988,-109.66002,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301370000,35.0,49.0
2555,190,49035300000000,Ultra Resources,Nabors X14,0.725912629,119.3004051,4.63194733,1.311353468,438.0,536.0,32.2,156.445,438.0,78.26797386,101.6666667,"WARBONNET 1C2-25D -6.0""",-109.6573576,42.54011778,Derrick Hyperpool,3,2395.0,11.4,30.6,275.7454051,150.0,0.0,69.0,10.0,209.0,27-08-2018,6.0,1.463773211,2.603888171,87.94540509,0.050333333,1,,42.54006,-109.65805,GREEN RIVER - OVERTHRUST,GREEN RIVER,14627.0,49035301380000,35.0,49.0
2556,193,49035300000000,Ultra Resources,Nabors X14,0.611918548,79.92375627,1.070052662,3.572148174,292.5,10.0,10.0,285.4995,292.5,43.55555556,86.0,RAINBOW 4C2-30D,-109.6572185,42.540465,Derrick Hyperpool,3,1568.0,10.95,36.0,365.4232563,90.0,25.0,62.0,21.0,94.5,2018-11-11 00:00:00,6.0,0.693521355,2.416896117,81.92325627,0.044,1,,42.54041,-109.65791,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301390000,35.0,49.0
2557,193,49035300000000,Ultra Resources,Nabors X14,0.750596074,194.6583397,1.281713877,2.042381028,1013.5,112.0,0.0,397.5665,1013.5,41.74193548,101.6666667,RAINBOW 4C2-30D,-109.6572185,42.540465,Derrick Hyperpool,3,2588.0,10.95,62.0,592.2248397,320.0,0.0,32.0,28.0,633.5,2018-07-11 00:00:00,8.5,0.955814939,1.992399105,190.7248397,0.044,1,,42.54041,-109.65791,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301390000,35.0,49.0
2558,188,49035300000000,Ultra Resources,Nabors X14,0.589762604,79.5747536,1.350291315,2.676296066,414.2,48.0,26.6,212.9656,414.2,40.20588235,105.0,WARBONNET 10A2-25D,-109.6573226,42.54020489,Derrick Hyperpool,2,1367.0,10.65,34.0,292.5403536,150.0,0.0,63.0,23.0,178.2,2018-06-09 00:00:00,6.0,1.108160191,2.952201102,79.9403536,0.043,1,,42.54015,-109.65802,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301400000,35.0,49.0
2559,188,49035300000000,Ultra Resources,Nabors X14,0.836104342,277.681741,1.299948109,2.401245388,995.0,134.0,66.0,666.782,995.0,55.18796992,100.2,WARBONNET 10A2-25D,-109.6573226,42.54020489,Derrick Hyperpool,5,3670.0,10.65,66.5,944.463741,250.0,0.0,0.0,30.0,715.0,2018-04-09 00:00:00,8.5,0.419927353,1.035258918,270.463741,0.0538,1,,42.54015,-109.65802,GREEN RIVER - OVERTHRUST,GREEN RIVER,14300.0,49035301400000,35.0,49.0
2560,414,49035300000000,Ultra Resources,Nabors X14,0.607197392,65.68137944,3.171775119,1.857756354,470.0,253.0,12.0,122.02,470.0,54.04907975,93.33333333,RAINBOW 14C2-30D,-109.6593634,42.53984502,Derrick Hyperpool,3,1762.0,10.8,32.6,187.7013794,185.0,86.0,67.0,22.0,110.0,23-04-2019,6.0,2.95033601,5.564023566,64.70137944,0.034666667,1,,42.53979,-109.66006,GREEN RIVER - OVERTHRUST,GREEN RIVER,14341.0,49035301410000,35.0,49.0
2561,414,49035300000000,Ultra Resources,Nabors X14,0.872051738,262.9481283,-3.068698017,-0.380424841,673.0,357.0,50.0,-100.032,673.0,48.33112583,92.0,RAINBOW 14C2-30D,-109.6593634,42.53984502,Derrick Hyperpool,4,3649.0,10.8,75.5,162.9161283,310.0,148.0,54.0,23.0,138.0,20-04-2019,8.5,-5.348288548,1.989467881,268.9161283,0.03575,1,,42.53979,-109.66006,GREEN RIVER - OVERTHRUST,GREEN RIVER,14341.0,49035301410000,35.0,49.0
2562,504,49035300000000,Ultra Resources,Nabors X26,0.806709671,187.8104063,3.475464987,2.193934873,1410.8,973.0,47.0,412.0438,1410.8,68.68651489,101.25,WARBONNET 15C2-15D,-109.7108632,42.5707526,Derrick Hyperpool,4,3922.0,11.2,57.1,599.8542063,210.0,0.0,87.0,28.0,1085.8,16-07-2019,6.0,0.788751099,2.256095176,144.0542063,0.0395,1,,42.5707,-109.71156,GREEN RIVER - OVERTHRUST,GREEN RIVER,5085.0,49035301450000,35.0,49.0
